period_id,jurisdiction,overdose_category,rate_per_10000_ed_visits
S2Qn2n8u,OR,methamphetamine,3.95
S2Qn2n8u,OR,benzodiazepine,2.41
S2Qn2n8u,PA,all_drugs,36.39
S2Qn2n8u,PA,all_opioids,13.3
S2Qn2n8u,PA,all_stimulants,7.5
S2Qn2n8u,PA,heroin,0.14
S2Qn2n8u,PA,fentanyl,8.54
S2Qn2n8u,PA,cocaine,3.47
S2Qn2n8u,PA,methamphetamine,3.85
S2Qn2n8u,PA,benzodiazepine,2.0
S2Qn2n8u,RI,all_drugs,18.94
S2Qn2n8u,RI,all_opioids,9.48
S2Qn2n8u,RI,all_stimulants,6.67
S2Qn2n8u,RI,heroin,0.09
S2Qn2n8u,RI,fentanyl,6.61
S2Qn2n8u,RI,cocaine,2.48
S2Qn2n8u,RI,methamphetamine,2.8
S2Qn2n8u,RI,benzodiazepine,1.75
S2Qn2n8u,SC,all_drugs,20.53
S2Qn2n8u,SC,all_opioids,10.45
S2Qn2n8u,SC,all_stimulants,7.6
S2Qn2n8u,SC,heroin,0.15
S2Qn2n8u,SC,fentanyl,5.73
S2Qn2n8u,SC,cocaine,2.53
S2Qn2n8u,SC,methamphetamine,2.18
S2Qn2n8u,SC,benzodiazepine,2.11
S2Qn2n8u,SD,all_drugs,16.44
S2Qn2n8u,SD,all_opioids,8.27
S2Qn2n8u,SD,all_stimulants,3.11
S2Qn2n8u,SD,heroin,0.07
S2Qn2n8u,SD,fentanyl,4.6
S2Qn2n8u,SD,cocaine,1.29
S2Qn2n8u,SD,methamphetamine,2.18
S2Qn2n8u,SD,benzodiazepine,1.49
S2Qn2n8u,TN,all_drugs,28.68
S2Qn2n8u,TN,all_opioids,16.06
S2Qn2n8u,TN,all_stimulants,8.18
S2Qn2n8u,TN,heroin,0.24
S2Qn2n8u,TN,fentanyl,10.93
S2Qn2n8u,TN,cocaine,3.62
S2Qn2n8u,TN,methamphetamine,4.07
S2Qn2n8u,TN,benzodiazepine,3.39
S2Qn2n8u,TX,all_drugs,17.09
S2Qn2n8u,TX,all_opioids,5.57
S2Qn2n8u,TX,all_stimulants,3.74
S2Qn2n8u,TX,heroin,0.07
S2Qn2n8u,TX,fentanyl,5.23
S2Qn2n8u,TX,cocaine,1.14
S2Qn2n8u,TX,methamphetamine,2.39
S2Qn2n8u,TX,benzodiazepine,1.21
S2Qn2n8u,UT,all_drugs,15.8
S2Qn2n8u,UT,all_opioids,6.73
S2Qn2n8u,UT,all_stimulants,4.66
S2Qn2n8u,UT,heroin,0.08
S2Qn2n8u,UT,fentanyl,5.53
S2Qn2n8u,UT,cocaine,2.1
S2Qn2n8u,UT,methamphetamine,1.92
S2Qn2n8u,UT,benzodiazepine,1.58
S2Qn2n8u,VA,all_drugs,21.84
S2Qn2n8u,VA,all_opioids,10.32
S2Qn2n8u,VA,all_stimulants,7.99
S2Qn2n8u,VA,heroin,0.12
S2Qn2n8u,VA,fentanyl,7.85
S2Qn2n8u,VA,cocaine,2.78
S2Qn2n8u,VA,methamphetamine,3.16
S2Qn2n8u,VA,benzodiazepine,2.19
S2Qn2n8u,VT,all_drugs,27.62
S2Qn2n8u,VT,all_opioids,9.76
S2Qn2n8u,VT,all_stimulants,6.82
S2Qn2n8u,VT,heroin,0.13
S2Qn2n8u,VT,fentanyl,7.62
S2Qn2n8u,VT,cocaine,3.61
S2Qn2n8u,VT,methamphetamine,4.08
S2Qn2n8u,VT,benzodiazepine,1.88
S2Qn2n8u,WA,all_drugs,17.02
S2Qn2n8u,WA,all_opioids,8.15
S2Qn2n8u,WA,all_stimulants,5.56
S2Qn2n8u,WA,heroin,0.09
S2Qn2n8u,WA,fentanyl,4.32
S2Qn2n8u,WA,cocaine,1.98
S2Qn2n8u,WA,methamphetamine,2.71
S2Qn2n8u,WA,benzodiazepine,1.66
S2Qn2n8u,WI,all_drugs,16.93
S2Qn2n8u,WI,all_opioids,10.94
S2Qn2n8u,WI,all_stimulants,5.42
S2Qn2n8u,WI,heroin,0.11
S2Qn2n8u,WI,fentanyl,5.25
S2Qn2n8u,WI,cocaine,2.57
S2Qn2n8u,WI,methamphetamine,2.99
S2Qn2n8u,WI,benzodiazepine,1.84
S2Qn2n8u,WV,all_drugs,46.99
S2Qn2n8u,WV,all_opioids,29.34
S2Qn2n8u,WV,all_stimulants,17.82
S2Qn2n8u,WV,heroin,0.37
S2Qn2n8u,WV,fentanyl,17.05
S2Qn2n8u,WV,cocaine,6.33
S2Qn2n8u,WV,methamphetamine,7.78
S2Qn2n8u,WV,benzodiazepine,6.87
S2Qn2n8u,WY,all_drugs,14.68
S2Qn2n8u,WY,all_opioids,5.83
S2Qn2n8u,WY,all_stimulants,4.25
S2Qn2n8u,WY,heroin,0.08
S2Qn2n8u,WY,fentanyl,5.67
S2Qn2n8u,WY,cocaine,1.43
S2Qn2n8u,WY,methamphetamine,2.06
S2Qn2n8u,WY,benzodiazepine,1.48
3JILuYCd,AK,all_drugs,17.62
3JILuYCd,AK,all_opioids,9.05
3JILuYCd,AK,all_stimulants,3.89
3JILuYCd,AK,heroin,0.61
3JILuYCd,AK,fentanyl,3.67
3JILuYCd,AK,cocaine,1.81
3JILuYCd,AK,methamphetamine,1.99
3JILuYCd,AK,benzodiazepine,1.41
3JILuYCd,AL,all_drugs,26.02
3JILuYCd,AL,all_opioids,9.09
3JILuYCd,AL,all_stimulants,4.04
3JILuYCd,AL,heroin,0.85
3JILuYCd,AL,fentanyl,5.64
3JILuYCd,AL,cocaine,2.05
3JILuYCd,AL,methamphetamine,2.11
3JILuYCd,AL,benzodiazepine,2.15
3JILuYCd,AR,all_drugs,20.72
3JILuYCd,AR,all_opioids,13.04
3JILuYCd,AR,all_stimulants,3.98
3JILuYCd,AR,heroin,0.68
3JILuYCd,AR,fentanyl,4.11
3JILuYCd,AR,cocaine,1.77
3JILuYCd,AR,methamphetamine,1.78
3JILuYCd,AR,benzodiazepine,2.23
3JILuYCd,AZ,all_drugs,20.63
3JILuYCd,AZ,all_opioids,9.5
3JILuYCd,AZ,all_stimulants,3.65
3JILuYCd,AZ,heroin,0.67
3JILuYCd,AZ,fentanyl,4.42
3JILuYCd,AZ,cocaine,1.25
3JILuYCd,AZ,methamphetamine,1.52
3JILuYCd,AZ,benzodiazepine,1.4
3JILuYCd,CA,all_drugs,21.31
3JILuYCd,CA,all_opioids,7.54
3JILuYCd,CA,all_stimulants,3.75
3JILuYCd,CA,heroin,0.66
3JILuYCd,CA,fentanyl,4.12
3JILuYCd,CA,cocaine,1.15
3JILuYCd,CA,methamphetamine,1.84
3JILuYCd,CA,benzodiazepine,1.27
3JILuYCd,CO,all_drugs,22.42
3JILuYCd,CO,all_opioids,7.79
3JILuYCd,CO,all_stimulants,3.94
3JILuYCd,CO,heroin,0.72
3JILuYCd,CO,fentanyl,3.26
3JILuYCd,CO,cocaine,1.35
3JILuYCd,CO,methamphetamine,1.68
3JILuYCd,CO,benzodiazepine,1.48
3JILuYCd,CT,all_drugs,17.45
3JILuYCd,CT,all_opioids,8.44
3JILuYCd,CT,all_stimulants,2.81
3JILuYCd,CT,heroin,0.69
3JILuYCd,CT,fentanyl,4.42
3JILuYCd,CT,cocaine,1.85
3JILuYCd,CT,methamphetamine,1.81
3JILuYCd,CT,benzodiazepine,1.51
3JILuYCd,DC,all_drugs,24.14
3JILuYCd,DC,all_opioids,15.46
3JILuYCd,DC,all_stimulants,7.2
3JILuYCd,DC,heroin,1.05
3JILuYCd,DC,fentanyl,7.45
3JILuYCd,DC,cocaine,2.1
3JILuYCd,DC,methamphetamine,2.09
3JILuYCd,DC,benzodiazepine,1.82
3JILuYCd,DE,all_drugs,30.46
3JILuYCd,DE,all_opioids,19.14
3JILuYCd,DE,all_stimulants,6.01
3JILuYCd,DE,heroin,1.02
3JILuYCd,DE,fentanyl,5.31
3JILuYCd,DE,cocaine,3.13
3JILuYCd,DE,methamphetamine,3.38
3JILuYCd,DE,benzodiazepine,2.16
3JILuYCd,FL,all_drugs,12.03
3JILuYCd,FL,all_opioids,6.27
3JILuYCd,FL,all_stimulants,4.2
3JILuYCd,FL,heroin,0.69
3JILuYCd,FL,fentanyl,3.29
3JILuYCd,FL,cocaine,1.82
3JILuYCd,FL,methamphetamine,2.02
3JILuYCd,FL,benzodiazepine,1.23
3JILuYCd,GA,all_drugs,23.56
3JILuYCd,GA,all_opioids,9.73
3JILuYCd,GA,all_stimulants,4.51
3JILuYCd,GA,heroin,0.68
3JILuYCd,GA,fentanyl,3.57
3JILuYCd,GA,cocaine,1.49
3JILuYCd,GA,methamphetamine,2.56
3JILuYCd,GA,benzodiazepine,1.34
3JILuYCd,HI,all_drugs,17.81
3JILuYCd,HI,all_opioids,5.54
3JILuYCd,HI,all_stimulants,3.46
3JILuYCd,HI,heroin,0.48
3JILuYCd,HI,fentanyl,2.05
3JILuYCd,HI,cocaine,1.39
3JILuYCd,HI,methamphetamine,1.56
3JILuYCd,HI,benzodiazepine,0.88
3JILuYCd,IA,all_drugs,16.84
3JILuYCd,IA,all_opioids,6.91
3JILuYCd,IA,all_stimulants,3.47
3JILuYCd,IA,heroin,0.67
3JILuYCd,IA,fentanyl,3.27
3JILuYCd,IA,cocaine,1.09
3JILuYCd,IA,methamphetamine,1.51
3JILuYCd,IA,benzodiazepine,1.45
3JILuYCd,ID,all_drugs,19.07
3JILuYCd,ID,all_opioids,8.44
3JILuYCd,ID,all_stimulants,3.38
3JILuYCd,ID,heroin,0.67
3JILuYCd,ID,fentanyl,4.65
3JILuYCd,ID,cocaine,1.38
3JILuYCd,ID,methamphetamine,2.04
3JILuYCd,ID,benzodiazepine,1.47
3JILuYCd,IL,all_drugs,22.45
3JILuYCd,IL,all_opioids,8.7
3JILuYCd,IL,all_stimulants,4.09
3JILuYCd,IL,heroin,0.81
3JILuYCd,IL,fentanyl,3.89
3JILuYCd,IL,cocaine,1.93
3JILuYCd,IL,methamphetamine,2.16
3JILuYCd,IL,benzodiazepine,2.12
3JILuYCd,IN,all_drugs,30.76
3JILuYCd,IN,all_opioids,9.5
3JILuYCd,IN,all_stimulants,6.91
3JILuYCd,IN,heroin,1.07
3JILuYCd,IN,fentanyl,7.49
3JILuYCd,IN,cocaine,3.06
3JILuYCd,IN,methamphetamine,2.55
3JILuYCd,IN,benzodiazepine,2.42
3JILuYCd,KS,all_drugs,16.14
3JILuYCd,KS,all_opioids,8.0
3JILuYCd,KS,all_stimulants,3.89
3JILuYCd,KS,heroin,0.77
3JILuYCd,KS,fentanyl,3.91
3JILuYCd,KS,cocaine,1.52
3JILuYCd,KS,methamphetamine,2.27
3JILuYCd,KS,benzodiazepine,1.24
3JILuYCd,KY,all_drugs,34.36
3JILuYCd,KY,all_opioids,16.09
3JILuYCd,KY,all_stimulants,11.02
3JILuYCd,KY,heroin,1.67
3JILuYCd,KY,fentanyl,9.03
3JILuYCd,KY,cocaine,3.53
3JILuYCd,KY,methamphetamine,3.94
3JILuYCd,KY,benzodiazepine,2.95
3JILuYCd,LA,all_drugs,23.19
3JILuYCd,LA,all_opioids,9.63
3JILuYCd,LA,all_stimulants,4.6
3JILuYCd,LA,heroin,0.85
3JILuYCd,LA,fentanyl,3.95
3JILuYCd,LA,cocaine,1.43
3JILuYCd,LA,methamphetamine,1.55
3JILuYCd,LA,benzodiazepine,2.33
3JILuYCd,MA,all_drugs,33.67
3JILuYCd,MA,all_opioids,14.93
3JILuYCd,MA,all_stimulants,4.94
3JILuYCd,MA,heroin,1.03
3JILuYCd,MA,fentanyl,4.71
3JILuYCd,MA,cocaine,1.88
3JILuYCd,MA,methamphetamine,2.34
3JILuYCd,MA,benzodiazepine,2.44
3JILuYCd,MD,all_drugs,46.56
3JILuYCd,MD,all_opioids,15.94
3JILuYCd,MD,all_stimulants,7.85
3JILuYCd,MD,heroin,1.71
3JILuYCd,MD,fentanyl,7.36
3JILuYCd,MD,cocaine,3.55
3JILuYCd,MD,methamphetamine,4.09
3JILuYCd,MD,benzodiazepine,3.24
3JILuYCd,ME,all_drugs,36.79
3JILuYCd,ME,all_opioids,14.42
3JILuYCd,ME,all_stimulants,6.48
3JILuYCd,ME,heroin,1.09
3JILuYCd,ME,fentanyl,5.29
3JILuYCd,ME,cocaine,2.95
3JILuYCd,ME,methamphetamine,3.71
3JILuYCd,ME,benzodiazepine,2.08
3JILuYCd,MI,all_drugs,24.59
3JILuYCd,MI,all_opioids,11.91
3JILuYCd,MI,all_stimulants,3.41
3JILuYCd,MI,heroin,0.84
3JILuYCd,MI,fentanyl,5.74
3JILuYCd,MI,cocaine,2.17
3JILuYCd,MI,methamphetamine,1.59
3JILuYCd,MI,benzodiazepine,1.92
3JILuYCd,MN,all_drugs,14.86
3JILuYCd,MN,all_opioids,8.33
3JILuYCd,MN,all_stimulants,2.99
3JILuYCd,MN,heroin,0.62
3JILuYCd,MN,fentanyl,3.0
3JILuYCd,MN,cocaine,1.42
3JILuYCd,MN,methamphetamine,1.43
3JILuYCd,MN,benzodiazepine,1.2
3JILuYCd,MO,all_drugs,24.32
3JILuYCd,MO,all_opioids,14.3
3JILuYCd,MO,all_stimulants,6.04
3JILuYCd,MO,heroin,0.83
3JILuYCd,MO,fentanyl,6.61
3JILuYCd,MO,cocaine,2.44
3JILuYCd,MO,methamphetamine,2.82
3JILuYCd,MO,benzodiazepine,2.43
3JILuYCd,MS,all_drugs,24.79
3JILuYCd,MS,all_opioids,12.52
3JILuYCd,MS,all_stimulants,4.5
3JILuYCd,MS,heroin,1.02
3JILuYCd,MS,fentanyl,4.69
3JILuYCd,MS,cocaine,2.16
3JILuYCd,MS,methamphetamine,2.34
3JILuYCd,MS,benzodiazepine,2.07
3JILuYCd,MT,all_drugs,19.64
3JILuYCd,MT,all_opioids,7.46
3JILuYCd,MT,all_stimulants,3.19
3JILuYCd,MT,heroin,0.65
3JILuYCd,MT,fentanyl,3.06
3JILuYCd,MT,cocaine,1.27
3JILuYCd,MT,methamphetamine,1.13
3JILuYCd,MT,benzodiazepine,1.01
3JILuYCd,NC,all_drugs,30.66
3JILuYCd,NC,all_opioids,9.61
3JILuYCd,NC,all_stimulants,6.05
3JILuYCd,NC,heroin,0.93
3JILuYCd,NC,fentanyl,4.57
3JILuYCd,NC,cocaine,1.55
3JILuYCd,NC,methamphetamine,2.21
3JILuYCd,NC,benzodiazepine,2.24
3JILuYCd,ND,all_drugs,19.43
3JILuYCd,ND,all_opioids,7.4
3JILuYCd,ND,all_stimulants,2.6
3JILuYCd,ND,heroin,0.5
3JILuYCd,ND,fentanyl,2.68
3JILuYCd,ND,cocaine,1.59
3JILuYCd,ND,methamphetamine,1.83
3JILuYCd,ND,benzodiazepine,1.2
3JILuYCd,NE,all_drugs,15.97
3JILuYCd,NE,all_opioids,9.3
3JILuYCd,NE,all_stimulants,2.85
3JILuYCd,NE,heroin,0.63
3JILuYCd,NE,fentanyl,3.49
3JILuYCd,NE,cocaine,1.24
3JILuYCd,NE,methamphetamine,1.41
3JILuYCd,NE,benzodiazepine,1.1
3JILuYCd,NH,all_drugs,40.58
3JILuYCd,NH,all_opioids,19.43
3JILuYCd,NH,all_stimulants,6.78
3JILuYCd,NH,heroin,1.2
3JILuYCd,NH,fentanyl,5.93
3JILuYCd,NH,cocaine,2.84
3JILuYCd,NH,methamphetamine,2.86
3JILuYCd,NH,benzodiazepine,2.44
3JILuYCd,NJ,all_drugs,18.82
3JILuYCd,NJ,all_opioids,7.51
3JILuYCd,NJ,all_stimulants,3.43
3JILuYCd,NJ,heroin,0.64
3JILuYCd,NJ,fentanyl,3.29
3JILuYCd,NJ,cocaine,1.4
3JILuYCd,NJ,methamphetamine,1.84
3JILuYCd,NJ,benzodiazepine,0.96
3JILuYCd,NM,all_drugs,46.24
3JILuYCd,NM,all_opioids,17.22
3JILuYCd,NM,all_stimulants,8.14
3JILuYCd,NM,heroin,1.54
3JILuYCd,NM,fentanyl,6.51
3JILuYCd,NM,cocaine,2.74
3JILuYCd,NM,methamphetamine,2.95
3JILuYCd,NM,benzodiazepine,2.66
3JILuYCd,NV,all_drugs,28.28
3JILuYCd,NV,all_opioids,10.53
3JILuYCd,NV,all_stimulants,5.56
3JILuYCd,NV,heroin,0.61
3JILuYCd,NV,fentanyl,4.7
3JILuYCd,NV,cocaine,2.55
3JILuYCd,NV,methamphetamine,2.33
3JILuYCd,NV,benzodiazepine,1.66
3JILuYCd,NY,all_drugs,16.86
3JILuYCd,NY,all_opioids,4.6
3JILuYCd,NY,all_stimulants,3.16
3JILuYCd,NY,heroin,0.81
3JILuYCd,NY,fentanyl,3.32
3JILuYCd,NY,cocaine,1.48
3JILuYCd,NY,methamphetamine,1.13
3JILuYCd,NY,benzodiazepine,1.04
3JILuYCd,OH,all_drugs,58.0
3JILuYCd,OH,all_opioids,24.26
3JILuYCd,OH,all_stimulants,7.9
3JILuYCd,OH,heroin,1.66
3JILuYCd,OH,fentanyl,9.54
3JILuYCd,OH,cocaine,3.42
3JILuYCd,OH,methamphetamine,3.21
3JILuYCd,OH,benzodiazepine,3.55
3JILuYCd,OK,all_drugs,23.52
3JILuYCd,OK,all_opioids,10.64
3JILuYCd,OK,all_stimulants,4.88
3JILuYCd,OK,heroin,0.62
3JILuYCd,OK,fentanyl,4.25
3JILuYCd,OK,cocaine,1.76
3JILuYCd,OK,methamphetamine,1.99
3JILuYCd,OK,benzodiazepine,1.55
3JILuYCd,OR,all_drugs,24.83
3JILuYCd,OR,all_opioids,6.8
3JILuYCd,OR,all_stimulants,6.45
3JILuYCd,OR,heroin,1.08
3JILuYCd,OR,fentanyl,4.17
3JILuYCd,OR,cocaine,2.5
3JILuYCd,OR,methamphetamine,2.4
3JILuYCd,OR,benzodiazepine,1.91
3JILuYCd,PA,all_drugs,27.87
3JILuYCd,PA,all_opioids,15.35
3JILuYCd,PA,all_stimulants,5.52
3JILuYCd,PA,heroin,0.98
3JILuYCd,PA,fentanyl,7.18
3JILuYCd,PA,cocaine,2.6
3JILuYCd,PA,methamphetamine,2.87
3JILuYCd,PA,benzodiazepine,2.57
3JILuYCd,RI,all_drugs,21.26
3JILuYCd,RI,all_opioids,9.91
3JILuYCd,RI,all_stimulants,4.92
3JILuYCd,RI,heroin,0.68
3JILuYCd,RI,fentanyl,4.75
3JILuYCd,RI,cocaine,1.78
3JILuYCd,RI,methamphetamine,2.49
3JILuYCd,RI,benzodiazepine,1.89
3JILuYCd,SC,all_drugs,27.18
3JILuYCd,SC,all_opioids,8.76
3JILuYCd,SC,all_stimulants,5.02
3JILuYCd,SC,heroin,0.78
3JILuYCd,SC,fentanyl,4.96
3JILuYCd,SC,cocaine,1.42
3JILuYCd,SC,methamphetamine,1.84
3JILuYCd,SC,benzodiazepine,2.23
3JILuYCd,SD,all_drugs,17.66
3JILuYCd,SD,all_opioids,7.15
3JILuYCd,SD,all_stimulants,2.88
3JILuYCd,SD,heroin,0.52
3JILuYCd,SD,fentanyl,3.36
3JILuYCd,SD,cocaine,1.35
3JILuYCd,SD,methamphetamine,1.92
3JILuYCd,SD,benzodiazepine,1.2
3JILuYCd,TN,all_drugs,39.72
3JILuYCd,TN,all_opioids,14.06
3JILuYCd,TN,all_stimulants,7.42
3JILuYCd,TN,heroin,1.5
3JILuYCd,TN,fentanyl,7.24
3JILuYCd,TN,cocaine,3.1
3JILuYCd,TN,methamphetamine,3.85
3JILuYCd,TN,benzodiazepine,3.57
3JILuYCd,TX,all_drugs,16.09
3JILuYCd,TX,all_opioids,8.32
3JILuYCd,TX,all_stimulants,3.43
3JILuYCd,TX,heroin,0.68
3JILuYCd,TX,fentanyl,2.79
3JILuYCd,TX,cocaine,1.29
3JILuYCd,TX,methamphetamine,1.42
3JILuYCd,TX,benzodiazepine,1.26
3JILuYCd,UT,all_drugs,19.82
3JILuYCd,UT,all_opioids,8.14
3JILuYCd,UT,all_stimulants,4.0
3JILuYCd,UT,heroin,0.6
3JILuYCd,UT,fentanyl,3.91
3JILuYCd,UT,cocaine,1.73
3JILuYCd,UT,methamphetamine,1.82
3JILuYCd,UT,benzodiazepine,1.34
3JILuYCd,VA,all_drugs,28.33
3JILuYCd,VA,all_opioids,10.0
3JILuYCd,VA,all_stimulants,5.25
3JILuYCd,VA,heroin,1.0
3JILuYCd,VA,fentanyl,3.99
3JILuYCd,VA,cocaine,2.32
3JILuYCd,VA,methamphetamine,1.94
3JILuYCd,VA,benzodiazepine,1.77
3JILuYCd,VT,all_drugs,29.71
3JILuYCd,VT,all_opioids,11.86
3JILuYCd,VT,all_stimulants,5.96
3JILuYCd,VT,heroin,1.11
3JILuYCd,VT,fentanyl,5.04
3JILuYCd,VT,cocaine,2.72
3JILuYCd,VT,methamphetamine,2.44
3JILuYCd,VT,benzodiazepine,2.93
3JILuYCd,WA,all_drugs,19.36
3JILuYCd,WA,all_opioids,7.32
3JILuYCd,WA,all_stimulants,3.34
3JILuYCd,WA,heroin,0.86
3JILuYCd,WA,fentanyl,3.6
3JILuYCd,WA,cocaine,1.33
3JILuYCd,WA,methamphetamine,2.07
3JILuYCd,WA,benzodiazepine,1.36
3JILuYCd,WI,all_drugs,23.78
3JILuYCd,WI,all_opioids,11.14
3JILuYCd,WI,all_stimulants,4.49
3JILuYCd,WI,heroin,1.1
3JILuYCd,WI,fentanyl,3.13
3JILuYCd,WI,cocaine,1.61
3JILuYCd,WI,methamphetamine,1.94
3JILuYCd,WI,benzodiazepine,2.14
3JILuYCd,WV,all_drugs,79.99
3JILuYCd,WV,all_opioids,33.91
3JILuYCd,WV,all_stimulants,11.06
3JILuYCd,WV,heroin,2.11
3JILuYCd,WV,fentanyl,10.75
3JILuYCd,WV,cocaine,4.71
3JILuYCd,WV,methamphetamine,7.19
3JILuYCd,WV,benzodiazepine,4.49
3JILuYCd,WY,all_drugs,17.42
3JILuYCd,WY,all_opioids,8.92
3JILuYCd,WY,all_stimulants,2.65
3JILuYCd,WY,heroin,0.66
3JILuYCd,WY,fentanyl,2.88
3JILuYCd,WY,cocaine,1.44
3JILuYCd,WY,methamphetamine,1.51
3JILuYCd,WY,benzodiazepine,1.18
OugqP9RF,AK,all_drugs,24.12
OugqP9RF,AK,all_opioids,9.46
OugqP9RF,AK,all_stimulants,3.38
OugqP9RF,AK,heroin,0.43
OugqP9RF,AK,fentanyl,3.64
OugqP9RF,AK,cocaine,1.53
OugqP9RF,AK,methamphetamine,2.37
OugqP9RF,AK,benzodiazepine,1.34
OugqP9RF,AL,all_drugs,18.85
OugqP9RF,AL,all_opioids,10.24
OugqP9RF,AL,all_stimulants,4.77
OugqP9RF,AL,heroin,0.51
OugqP9RF,AL,fentanyl,5.01
OugqP9RF,AL,cocaine,2.28
OugqP9RF,AL,methamphetamine,2.22
OugqP9RF,AL,benzodiazepine,1.46
OugqP9RF,AR,all_drugs,19.36
OugqP9RF,AR,all_opioids,7.11
OugqP9RF,AR,all_stimulants,4.12
OugqP9RF,AR,heroin,0.6
OugqP9RF,AR,fentanyl,3.75
OugqP9RF,AR,cocaine,2.28
OugqP9RF,AR,methamphetamine,2.23
OugqP9RF,AR,benzodiazepine,1.11
OugqP9RF,AZ,all_drugs,14.04
OugqP9RF,AZ,all_opioids,7.34
OugqP9RF,AZ,all_stimulants,4.72
OugqP9RF,AZ,heroin,0.59
OugqP9RF,AZ,fentanyl,4.9
OugqP9RF,AZ,cocaine,1.61
OugqP9RF,AZ,methamphetamine,1.75
OugqP9RF,AZ,benzodiazepine,1.12
OugqP9RF,CA,all_drugs,18.11
OugqP9RF,CA,all_opioids,7.52
OugqP9RF,CA,all_stimulants,3.32
OugqP9RF,CA,heroin,0.58
OugqP9RF,CA,fentanyl,3.48
OugqP9RF,CA,cocaine,1.74
OugqP9RF,CA,methamphetamine,1.24
OugqP9RF,CA,benzodiazepine,1.75
OugqP9RF,CO,all_drugs,18.05
OugqP9RF,CO,all_opioids,9.52
OugqP9RF,CO,all_stimulants,4.32
OugqP9RF,CO,heroin,0.48
OugqP9RF,CO,fentanyl,4.42
OugqP9RF,CO,cocaine,1.82
OugqP9RF,CO,methamphetamine,1.62
OugqP9RF,CO,benzodiazepine,1.24
OugqP9RF,CT,all_drugs,19.25
OugqP9RF,CT,all_opioids,8.46
OugqP9RF,CT,all_stimulants,4.62
OugqP9RF,CT,heroin,0.58
OugqP9RF,CT,fentanyl,3.9
OugqP9RF,CT,cocaine,1.76
OugqP9RF,CT,methamphetamine,1.25
OugqP9RF,CT,benzodiazepine,1.26
OugqP9RF,DC,all_drugs,27.92
OugqP9RF,DC,all_opioids,14.07
OugqP9RF,DC,all_stimulants,5.51
OugqP9RF,DC,heroin,0.89
OugqP9RF,DC,fentanyl,6.23
OugqP9RF,DC,cocaine,2.09
OugqP9RF,DC,methamphetamine,2.48
OugqP9RF,DC,benzodiazepine,2.06
OugqP9RF,DE,all_drugs,28.53
OugqP9RF,DE,all_opioids,16.94
OugqP9RF,DE,all_stimulants,5.1
OugqP9RF,DE,heroin,0.88
OugqP9RF,DE,fentanyl,7.0
OugqP9RF,DE,cocaine,2.45
OugqP9RF,DE,methamphetamine,2.66
OugqP9RF,DE,benzodiazepine,2.19
OugqP9RF,FL,all_drugs,18.23
OugqP9RF,FL,all_opioids,6.77
OugqP9RF,FL,all_stimulants,2.73
OugqP9RF,FL,heroin,0.52
OugqP9RF,FL,fentanyl,3.55
OugqP9RF,FL,cocaine,1.57
OugqP9RF,FL,methamphetamine,1.71
OugqP9RF,FL,benzodiazepine,1.56
OugqP9RF,GA,all_drugs,26.78
OugqP9RF,GA,all_opioids,9.21
OugqP9RF,GA,all_stimulants,4.91
OugqP9RF,GA,heroin,0.58
OugqP9RF,GA,fentanyl,4.41
OugqP9RF,GA,cocaine,1.52
OugqP9RF,GA,methamphetamine,2.08
OugqP9RF,GA,benzodiazepine,1.8
OugqP9RF,HI,all_drugs,13.25
OugqP9RF,HI,all_opioids,5.03
OugqP9RF,HI,all_stimulants,2.06
OugqP9RF,HI,heroin,0.48
OugqP9RF,HI,fentanyl,2.89
OugqP9RF,HI,cocaine,0.99
OugqP9RF,HI,methamphetamine,1.35
OugqP9RF,HI,benzodiazepine,1.29
OugqP9RF,IA,all_drugs,18.81
OugqP9RF,IA,all_opioids,4.51
OugqP9RF,IA,all_stimulants,4.81
OugqP9RF,IA,heroin,0.34
OugqP9RF,IA,fentanyl,3.44
OugqP9RF,IA,cocaine,1.2
OugqP9RF,IA,methamphetamine,1.45
OugqP9RF,IA,benzodiazepine,1.3
OugqP9RF,ID,all_drugs,13.18
OugqP9RF,ID,all_opioids,8.49
OugqP9RF,ID,all_stimulants,4.48
OugqP9RF,ID,heroin,0.46
OugqP9RF,ID,fentanyl,3.12
OugqP9RF,ID,cocaine,1.58
OugqP9RF,ID,methamphetamine,1.72
OugqP9RF,ID,benzodiazepine,1.26
OugqP9RF,IL,all_drugs,17.28
OugqP9RF,IL,all_opioids,10.21
OugqP9RF,IL,all_stimulants,4.58
OugqP9RF,IL,heroin,0.48
OugqP9RF,IL,fentanyl,3.73
OugqP9RF,IL,cocaine,1.81
OugqP9RF,IL,methamphetamine,1.7
OugqP9RF,IL,benzodiazepine,1.56
OugqP9RF,IN,all_drugs,34.99
OugqP9RF,IN,all_opioids,12.8
OugqP9RF,IN,all_stimulants,4.69
OugqP9RF,IN,heroin,0.83
OugqP9RF,IN,fentanyl,5.75
OugqP9RF,IN,cocaine,2.36
OugqP9RF,IN,methamphetamine,2.91
OugqP9RF,IN,benzodiazepine,2.29
OugqP9RF,KS,all_drugs,17.3
OugqP9RF,KS,all_opioids,7.68
OugqP9RF,KS,all_stimulants,4.5
OugqP9RF,KS,heroin,0.56
OugqP9RF,KS,fentanyl,3.99
OugqP9RF,KS,cocaine,1.48
OugqP9RF,KS,methamphetamine,1.38
